"Path","Platform","Compiled","Cooked","Permutations","Compiletime","CompiledDouble","CookedDouble"
"/Game/Character_Appearance_Dissolve/Materials/Mobile/M_Appearance_17_Mobile.M_Appearance_17_Mobile","0","0","51","1","0.000000","0","0"
"/Game/Character_Appearance_Dissolve/Materials/Mobile/M_Appearance_16_Mobile.M_Appearance_16_Mobile","0","0","51","1","0.000000","0","0"
"/Game/Characters/Mannequins/Materials/M_Mannequin.M_Mannequin","0","0","96","2","0.000000","0","96"
"/Game/UnleashedboxerAnimSet/demo/Characters/Mannequins/Materials/M_Mannequin.M_Mannequin","0","0","190","2","0.000000","0","190"
"/Game/Character_Appearance_Dissolve/Materials/Standart/M_Appearance_6.M_Appearance_6","0","0","51","1","0.000000","0","0"
"/Game/Character_Appearance_Dissolve/Materials/Standart/M_Appearance_5.M_Appearance_5","0","0","51","1","0.000000","0","0"
"/Game/Character_Appearance_Dissolve/Materials/Standart/M_Appearance_20.M_Appearance_20","0","0","51","1","0.000000","0","0"
"/Game/Characters/Heroes/Mannequin/Materials/M_Mannequin.M_Mannequin","0","0","190","2","0.000000","0","190"
"/Game/UnleashedboxerAnimSet/demo/Materials/M_PrototypeGrid.M_PrototypeGrid","0","0","30","1","0.000000","0","60"
"/Game/UnleashedboxerAnimSet/demo/Materials/FX_Materials/Master/M_cartoon.M_cartoon","0","0","41","1","0.000000","0","0"
"/Engine/OpenWorldTemplate/LandscapeMaterial/M_ProcGrid.M_ProcGrid","0","0","36","2","0.000000","0","0"
"/SpeedTreeImporter/SpeedTree9/SpeedTreeBillboardMaster.SpeedTreeBillboardMaster","0","0","70","1","0.000000","0","0"
"/SpeedTreeImporter/SpeedTree9/SpeedTreeMaster.SpeedTreeMaster","0","0","102","1","0.000000","0","0"
"/Interchange/gltf/M_Unlit.M_Unlit","0","0","84","6","0.000000","0","0"
"/Game/LevelPrototyping/Materials/M_PrototypeGrid.M_PrototypeGrid","0","0","60","2","0.000000","0","0"
"/Game/Assets/Sty_Explosions_VFX/Materials/M_Splash_Decal.M_Splash_Decal","0","0","52","2","0.000000","0","0"
"/Interchange/gltf/M_SpecularGlossiness.M_SpecularGlossiness","0","0","164","6","0.000000","0","0"
"/Interchange/gltf/M_Transmission.M_Transmission","0","0","58","2","0.000000","0","0"
"/Interchange/gltf/M_Sheen.M_Sheen","0","0","164","6","0.000000","0","0"
"/Interchange/gltf/M_ClearCoat.M_ClearCoat","0","0","164","6","0.000000","0","0"
"/Interchange/gltf/M_Default.M_Default","0","0","164","6","0.000000","0","0"
"/MeshModelingToolset/Materials/M_DynamicMeshComponentVtxColor.M_DynamicMeshComponentVtxColor","49","0","24","1","0.000000","0","0"
"/ControlRig/Controls/ControlRigGizmoMaterial.ControlRigGizmoMaterial","49","0","7","1","0.000000","0","0"
"/Engine/EngineDebugMaterials/DebugEditorMaterial.DebugEditorMaterial","49","0","11","1","0.000000","0","0"
"/Engine/EditorMaterials/PhAT_NoCollisionMaterial.PhAT_NoCollisionMaterial","49","0","6","1","0.000000","0","0"
"/Engine/EditorMaterials/PhAT_UnselectedMaterial.PhAT_UnselectedMaterial","49","0","6","1","0.000000","0","0"
"/Engine/EngineMaterials/GizmoMaterial.GizmoMaterial","49","0","11","1","0.000000","0","0"
"/Engine/EngineDebugMaterials/DebugMeshMaterial.DebugMeshMaterial","49","0","8","1","0.000000","0","0"
"/Engine/EngineMaterials/RemoveSurfaceMaterial.RemoveSurfaceMaterial","49","0","7","1","0.000000","0","0"
"/ControlRig/Controls/ControlRigXRayMaterial.ControlRigXRayMaterial","49","0","12","1","0.000000","0","0"
"/Engine/EngineMaterials/NaniteHiddenSectionMaterial.NaniteHiddenSectionMaterial","49","0","35","1","0.000000","0","0"
"/HairStrands/Materials/HairMeshesDefaultMaterial.HairMeshesDefaultMaterial","49","0","75","1","0.000000","0","0"
"/Engine/EditorLandscapeResources/SplineEditorMeshMat.SplineEditorMeshMat","49","0","24","1","0.000000","0","0"
"/Engine/EngineDebugMaterials/M_SimpleUnlitTranslucent.M_SimpleUnlitTranslucent","49","0","6","1","0.000000","0","0"
"/Engine/EditorMaterials/Camera/CineMat.CineMat","49","0","34","1","0.000000","0","0"
"/Engine/VREditor/TransformGizmo/Xray.Xray","49","0","18","1","0.000000","0","0"
"/Engine/VREditor/TransformGizmo/Main.Main","49","0","6","1","0.000000","0","0"
"/Engine/VREditor/TransformGizmo/TranslucentTransformGizmoMaterial.TranslucentTransformGizmoMaterial","49","0","6","1","0.000000","0","0"
"/Engine/EngineMaterials/DefaultLightFunctionMaterial.DefaultLightFunctionMaterial","49","0","48","1","0.000000","0","0"
"/HairStrands/Materials/HairCardsDefaultMaterial.HairCardsDefaultMaterial","49","0","116","1","0.000000","0","0"
"/HairStrands/Materials/HairDefaultMaterial.HairDefaultMaterial","49","0","75","1","0.000000","0","0"
"/Game/Unleashed_Boxer/Materials/FX_Materials/M_beam2.M_beam2","49","0","17","1","0.000000","0","34"
"/Game/UnleashedboxerAnimSet/demo/Materials/WorldGridMaterial.WorldGridMaterial","49","0","45","1","0.000000","0","0"
"/Game/UnleashedboxerAnimSet/demo/Materials/M_weapon.M_weapon","49","0","18","1","0.000000","0","0"
"/Game/UnleashedboxerAnimSet/demo/Materials/M_cover.M_cover","49","0","18","1","0.000000","0","0"
"/Game/LevelPrototyping/Materials/M_Solid.M_Solid","49","0","42","1","0.000000","0","0"
"/Game/Fighter_Animations/Material/M_Wall_2.M_Wall_2","49","0","18","1","0.000000","0","0"
"/Game/Fighter_Animations/Material/M_Wall.M_Wall","49","0","18","1","0.000000","0","0"
"/Game/Character_Appearance_Dissolve/Mesh/M_Mannequin.M_Mannequin","49","0","18","1","0.000000","0","0"
"/Game/Character_Appearance_Dissolve/DemoRoom/Meshes/Fbx_Default_Material.Fbx_Default_Material","49","0","18","1","0.000000","0","0"
"/Game/Character_Appearance_Dissolve/DemoRoom/Materials/M_DemoWall.M_DemoWall","49","0","98","1","0.000000","0","0"
"/Game/CharacterBodyFX/Materials/M_Invisible.M_Invisible","49","0","95","1","0.000000","0","0"
"/Game/CharacterBodyFX/Materials/M_Floor.M_Floor","49","0","18","1","0.000000","0","0"
"/Game/CharacterBodyFX/Materials/M_Diamond.M_Diamond","49","0","59","1","0.000000","0","0"
"/Game/BossyEnemy/Materials/M_Floor.M_Floor","49","0","30","1","0.000000","0","0"
"/Game/BossyEnemy/Materials/MaterialInstanceDynamic_3.MaterialInstanceDynamic_3","49","0","42","1","0.000000","0","0"
"/Game/BossyEnemy/Materials/MaterialInstanceDynamic_2.MaterialInstanceDynamic_2","49","0","42","1","0.000000","0","0"
"/Game/BossyEnemy/Materials/MaterialInstanceDynamic_1.MaterialInstanceDynamic_1","49","0","42","1","0.000000","0","0"
"/Game/BossyEnemy/Materials/MaterialInstanceDynamic_0.MaterialInstanceDynamic_0","49","0","42","1","0.000000","0","0"
"/Game/Assets/MuzzleFlash_VFX_Vol_2/Map/MM_Ground.MM_Ground","49","0","18","1","0.000000","0","0"
"/Game/Assets/Sty_Explosions_VFX/MAP/MAP_Materials/M_Color.M_Color","49","0","45","1","0.000000","0","0"
"/Engine/EngineSky/M_SimpleSkyDome.M_SimpleSkyDome","49","0","7","1","0.000000","0","0"
"/Engine/BasicShapes/BasicShapeMaterial.BasicShapeMaterial","49","0","109","1","0.000000","0","0"
"/Niagara/DefaultAssets/DefaultSpriteMaterial.DefaultSpriteMaterial","49","0","44","1","0.000000","0","0"
"/Niagara/DefaultAssets/DefaultRIbbonMaterial.DefaultRibbonMaterial","49","0","34","1","0.000000","0","0"
"/Engine/EngineMaterials/FlattenMaterial.FlattenMaterial","49","0","75","1","0.000000","0","0"
"/Engine/EngineMaterials/M_InvalidLightmapSettings.M_InvalidLightmapSettings","49","0","36","1","0.000000","0","0"
"/Engine/EngineMaterials/FlattenMaterial_WS_Normal_VT.FlattenMaterial_WS_Normal_VT","49","0","75","1","0.000000","0","0"
"/Engine/EngineMaterials/FlattenMaterial_VT.FlattenMaterial_VT","49","0","75","1","0.000000","0","0"
"/Engine/EngineMaterials/EmissiveMeshMaterial.EmissiveMeshMaterial","49","0","8","1","0.000000","0","0"
"/Paper2D/DefaultSpriteMaterial.DefaultSpriteMaterial","49","0","66","2","0.000000","0","0"
"/Engine/EngineMaterials/PhAT_JointLimitMaterial.PhAT_JointLimitMaterial","49","0","12","1","0.000000","0","0"
"/ControlRig/M_Manip.M_Manip","49","0","12","1","0.000000","0","0"
"/AppleARKit/M_SceneDepthOcclusion.M_SceneDepthOcclusion","49","0","9","1","0.000000","0","0"
"/AppleARKit/M_OcclusionOverlay.M_OcclusionOverlay","49","0","18","2","0.000000","0","9"
"/Engine/VREditor/TransformGizmo/TransformGizmoMaterial.TransformGizmoMaterial","49","0","7","1","0.000000","0","0"
"/Engine/EngineMaterials/Widget3DPassThrough.Widget3DPassThrough","49","0","80","6","0.000000","0","6"
"/HairStrands/Materials/HairDebugMaterial.HairDebugMaterial","49","0","116","1","0.000000","0","0"
"/Engine/EngineMaterials/DefaultPostProcessMaterial.DefaultPostProcessMaterial","49","0","12","1","0.000000","0","0"
"/Engine/EngineMaterials/DefaultDeferredDecalMaterial.DefaultDeferredDecalMaterial","49","0","124","1","0.000000","0","0"
"/Engine/EngineMaterials/DefaultMaterial.DefaultMaterial","49","0","171","1","0.000000","0","0"
"/Engine/EngineMaterials/WorldGridMaterial.WorldGridMaterial","49","0","967","1","0.000000","0","0"
"/Game/Character_Appearance_Dissolve/DemoRoom/Materials/M_LightTube.M_LightTube","49","0","7","1","0.000000","0","0"
"/Game/Character_Appearance_Dissolve/DemoRoom/Materials/DefaultTextMaterialTranslucentUnlit.DefaultTextMaterialTranslucentUnlit","49","0","24","1","0.000000","0","0"
"/ARUtilities/Materials/M_DepthColoration.M_DepthColoration","49","0","8","1","0.000000","0","0"
"/Engine/EngineDebugMaterials/M_VolumeRenderSphereTracePP.M_VolumeRenderSphereTracePP","49","0","8","1","0.000000","0","0"
"/ARUtilities/Materials/M_PassthroughCamera.M_PassthroughCamera","49","0","8","1","0.000000","0","0"
"/ARUtilities/Materials/M_ScreenSpacePassthroughCamera.M_ScreenSpacePassthroughCamera","49","0","22","2","0.000000","0","0"
"/Game/Unleashed_Boxer/Materials/FX_Materials/M_slash.M_slash","49","0","157","1","0.000000","0","0"
"/Game/UnleashedboxerAnimSet/demo/Textures/weapon_Textures/DefaultMaterial_BC_Mat.DefaultMaterial_BC_Mat","49","0","18","1","0.000000","0","0"
"/Game/UnleashedboxerAnimSet/demo/Materials/FX_Materials/M_Smoke_Wisp.M_Smoke_Wisp","49","0","58","1","0.000000","0","0"
"/Game/UnleashedboxerAnimSet/demo/Materials/FX_Materials/Master/M_Master_Additive.M_Master_Additive","49","0","12","1","0.000000","0","12"
"/Game/UnleashedboxerAnimSet/demo/Materials/FX_Materials/M_slash.M_slash","49","0","157","1","0.000000","0","0"
"/Game/UnleashedboxerAnimSet/demo/Materials/FX_Materials/Master/M_slash.M_slash","49","0","157","1","0.000000","0","0"
"/Game/UnleashedboxerAnimSet/demo/Materials/FX_Materials/M_Dirt_B.M_Dirt_B","49","0","58","1","0.000000","0","0"
"/Game/UnleashedboxerAnimSet/demo/Materials/FX_Materials/Master/M_VolSmoke_01.M_VolSmoke_01","49","0","12","1","0.000000","0","0"
"/Game/UnleashedboxerAnimSet/demo/Materials/FX_Materials/Master/M_FireDebris.M_FireDebris","49","0","46","1","0.000000","0","0"
"/Engine/EngineMaterials/DefaultTextMaterialOpaque.DefaultTextMaterialOpaque","49","0","37","1","0.000000","0","0"
"/Game/UnleashedboxerAnimSet/demo/Materials/FX_Materials/Master/M_Gradient.M_Gradient","49","0","18","1","0.000000","0","0"
"/Game/UnleashedboxerAnimSet/demo/Materials/M_Concrete_Tiles.M_Concrete_Tiles","49","0","30","1","0.000000","0","0"
"/Game/UnleashedboxerAnimSet/demo/Materials/M_boxeglove_BaseColor.M_boxeglove_BaseColor","49","0","42","1","0.000000","0","42"
"/Game/UnleashedboxerAnimSet/demo/Materials/FX_Materials/Master/M_Energy.M_Energy","49","0","12","1","0.000000","0","0"
"/Game/UnleashedboxerAnimSet/demo/Materials/FX_Materials/Master/M_shockWave_01.M_shockWave_01","49","0","34","2","0.000000","0","0"
"/Game/UnleashedboxerAnimSet/demo/Materials/FX_Materials/M_Glow.M_Glow","49","0","15","1","0.000000","0","0"
"/Game/UnleashedboxerAnimSet/demo/Materials/FX_Materials/Master/M_Master_Additive_SubUV.M_Master_Additive_SubUV","49","0","12","1","0.000000","0","12"
"/Game/Character_Appearance_Dissolve/DemoRoom/Materials/M_Glass.M_Glass","49","0","34","1","0.000000","0","34"
"/Game/Character_Appearance_Dissolve/DemoRoom/Materials/M_DemoRoomTiles.M_DemoRoomTiles","49","0","54","1","0.000000","0","0"
"/Game/Character_Appearance_Dissolve/DemoRoom/Materials/M_DemoWallPattern.M_DemoWallPattern","49","0","90","3","0.000000","0","0"
"/Game/CharacterBodyFX/Materials/M_Button.M_Button","49","0","33","1","0.000000","0","0"
"/Game/CharacterBodyFX/Materials/M_Twigs.M_Twigs","49","0","33","1","0.000000","0","0"
"/Game/CharacterBodyFX/Materials/M_ToiletPaper.M_ToiletPaper","49","0","86","1","0.000000","0","0"
"/Game/CharacterBodyFX/Materials/M_StickyNote.M_StickyNote","49","0","41","1","0.000000","0","0"
"/Game/CharacterBodyFX/Materials/M_RockCliff.M_RockCliff","49","0","33","1","0.000000","0","0"
"/Game/CharacterBodyFX/Materials/M_Pixel.M_Pixel","49","0","43","1","0.000000","0","0"
"/Game/CharacterBodyFX/Materials/M_Glitter.M_Glitter","49","0","33","1","0.000000","0","0"
"/Game/CharacterBodyFX/Materials/M_Crystal.M_Crystal","49","0","33","1","0.000000","0","0"
"/Game/CharacterBodyFX/Materials/M_Coin.M_Coin","49","0","33","1","0.000000","0","0"
"/Game/CharacterBodyFX/Materials/M_Charcoal.M_Charcoal","49","0","33","1","0.000000","0","0"
"/Game/CharacterBodyFX/Materials/M_ChainLink.M_ChainLink","49","0","42","1","0.000000","0","0"
"/Game/CharacterBodyFX/FX/Glitter/M_Glitter.M_Glitter","49","0","42","1","0.000000","0","0"
"/Game/CharacterBodyFX/Materials/M_BrokenGlass.M_BrokenGlass","49","0","59","1","0.000000","0","0"
"/Game/CharacterBodyFX/FX/Fire/Materials/M_Smoke.M_Smoke","49","0","44","1","0.000000","0","0"
"/Game/CharacterBodyFX/FX/Fire/Materials/M_Flames.M_Flames","49","0","12","1","0.000000","0","0"
"/Game/CharacterBodyFX/FX/Fire/Materials/M_Embers.M_Embers","49","0","12","1","0.000000","0","0"
"/Game/Assets/Unleashed_Boxer/Materials/FX_Materials/M_slash.M_slash","49","0","157","1","0.000000","0","0"
"/Game/Assets/Unleashed_Boxer/Materials/M_vfx_trail.M_vfx_trail","49","0","12","1","0.000000","0","0"
"/Game/Assets/MuzzleFlash_VFX_Vol_2/MasterMaterials/MM_Glow.MM_Glow","49","0","12","1","0.000000","0","0"
"/Game/Assets/Sty_Explosions_VFX/MAP/MAP_Materials/M_Grass.M_Grass","49","0","30","1","0.000000","0","656"
"/Game/Assets/Sty_Explosions_VFX/Materials/M_Flash.M_Flash","49","0","24","2","0.000000","0","12"
"/Game/Assets/Sty_Explosions_VFX/Materials/Decals/M_ExplosionDecal.M_ExplosionDecal","49","0","120","3","0.000000","0","280"
"/Game/Assets/Sty_Explosions_VFX/Materials/M_SplashTranslucent.M_SplashTranslucent","49","0","44","1","0.000000","0","0"
"/Game/Assets/Sty_Explosions_VFX/Materials/M_Poison.M_Poison","49","0","70","1","0.000000","0","0"
"/Game/Assets/Sty_Explosions_VFX/MAP/MAP_Materials/M_Stand.M_Stand","49","0","30","1","0.000000","0","0"
"/Game/Assets/MuzzleFlash_VFX_Vol_2/MasterMaterials/MM_MuzzleFlash.MM_MuzzleFlash","49","0","12","1","0.000000","0","0"
"/Game/Assets/BlinkAndDashVFX/Materials/Dash_Wind/M_VFX_WindAura.M_VFX_WindAura","49","0","26","1","0.000000","0","0"
"/Engine/EngineMaterials/PPM_DefaultCalibrationGrayscale.PPM_DefaultCalibrationGrayscale","49","0","8","1","0.000000","0","0"
"/Game/Assets/BlinkAndDashVFX/Materials/Blink_DarkMagic/M_VFX_Smoke_2.M_VFX_Smoke_2","49","0","31","1","0.000000","0","0"
"/Game/Assets/BlinkAndDashVFX/Materials/Blink_DarkMagic/M_VFX_Smoke_1.M_VFX_Smoke_1","49","0","31","1","0.000000","0","0"
"/Game/Assets/BlinkAndDashVFX/Materials/Blink_Curse/M_VFX_Smoke.M_VFX_Smoke","49","0","21","1","0.000000","0","21"
"/Game/Assets/BlinkAndDashVFX/Materials/Dash_Ghost/M_VFX_Smoke_1.M_VFX_Smoke_1","49","0","31","1","0.000000","0","0"
"/Game/Assets/BlinkAndDashVFX/Materials/Dash_Vampire/M_VFX_Smoke_2.M_VFX_Smoke_2","49","0","31","1","0.000000","0","0"
"/Game/Assets/BlinkAndDashVFX/Materials/Dash_Vampire/M_VFX_Smoke_1.M_VFX_Smoke_1","49","0","31","1","0.000000","0","0"
"/Game/Assets/BlinkAndDashVFX/Materials/Blink_Fire/M_VFX_Smoke.M_VFX_Smoke","49","0","21","1","0.000000","0","0"
"/Game/Assets/BlinkAndDashVFX/Materials/Master/M_Radial_Refraction.M_Radial_Refraction","49","0","33","1","0.000000","0","0"
"/Game/Assets/BlinkAndDashVFX/Materials/Dash_Vampire/M_VFX_Bat.M_VFX_Bat","49","0","31","1","0.000000","0","0"
"/Game/Assets/BlinkAndDashVFX/Materials/DEMO/M_Surface.M_Surface","49","0","42","1","0.000000","0","0"
"/Game/Assets/BlinkAndDashVFX/Materials/Blink_DarkMagic/M_Ash.M_Ash","49","0","84","1","0.000000","0","0"
"/Game/Assets/BlinkAndDashVFX/Materials/Master/M_VFX_Smoke_2_Refraction.M_VFX_Smoke_2_Refraction","49","0","144","3","0.000000","0","0"
"/Game/Assets/BlinkAndDashVFX/Materials/Master/M_VFX_Smoke_1_Refraction.M_VFX_Smoke_1_Refraction","49","0","144","3","0.000000","0","0"
"/Game/Assets/BlinkAndDashVFX/Materials/Blink_Fire/M_VFX_Fire_Aura.M_VFX_Fire_Aura","49","0","30","1","0.000000","0","0"
"/Game/Assets/BlinkAndDashVFX/Materials/Master/M_VFX_Trail.M_VFX_Trail","49","0","600","12","0.000000","0","200"
"/Engine/EngineMaterials/PPM_DefaultCalibrationColor.PPM_DefaultCalibrationColor","49","0","8","1","0.000000","0","0"
"/Engine/EditorMaterials/PreviewShadowIndicatorMaterial.PreviewShadowIndicatorMaterial","49","0","48","1","0.000000","0","0"
"/Game/UnleashedboxerAnimSet/demo/Materials/FX_Materials/Master/M_Flame.M_Flame","49","0","12","1","0.000000","0","0"
"/Game/UnleashedboxerAnimSet/demo/Materials/FX_Materials/Master/M_Laser.M_Laser","49","0","24","1","0.000000","0","0"
"/Game/UnleashedboxerAnimSet/demo/Materials/FX_Materials/Master/M_beam.M_beam","49","0","6","1","0.000000","0","6"
"/Game/Assets/BlinkAndDashVFX/Materials/Dash_Fire/M_VFX_Fire.M_VFX_Fire","49","0","31","1","0.000000","0","0"
"/Game/UnleashedboxerAnimSet/demo/Materials/FX_Materials/Master/M_Air_Trail_Dissolve_Edge.M_Air_Trail_Dissolve_Edge","49","0","31","1","0.000000","0","0"
"/Game/UnleashedboxerAnimSet/demo/Materials/FX_Materials/M_Air_Trail_Dissolve_Edge.M_Air_Trail_Dissolve_Edge","49","0","23","1","0.000000","0","0"
"/Game/Fighter_Animations/Material/M_Floor_Sub.M_Floor_Sub","49","0","22","1","0.000000","0","0"
"/Game/Fighter_Animations/Material/M_Floor.M_Floor","49","0","18","1","0.000000","0","0"
"/Game/Assets/Unleashed_Boxer/Materials/FX_Materials/M_Air_Trail_Dissolve_Edge.M_Air_Trail_Dissolve_Edge","49","0","31","1","0.000000","0","0"
"/Engine/EngineSky/M_Sky_Panning_Clouds2.M_Sky_Panning_Clouds2","49","0","7","1","0.000000","0","0"
"/Game/CharacterBodyFX/Materials/M_LightOrb.M_LightOrb","49","0","33","1","0.000000","0","0"
"/Game/Assets/Sty_Explosions_VFX/Materials/M_Distortion.M_Distortion","49","0","54","2","0.000000","0","0"
"/Game/CharacterBodyFX/Materials/M_Flower_05.M_Flower_05","49","0","61","1","0.000000","0","0"
"/Game/CharacterBodyFX/Materials/M_Flower_04.M_Flower_04","49","0","61","1","0.000000","0","0"
"/Game/CharacterBodyFX/Materials/M_Flower_03.M_Flower_03","49","0","61","1","0.000000","0","0"
"/Game/CharacterBodyFX/Materials/M_Flower_02.M_Flower_02","49","0","61","1","0.000000","0","0"
"/Game/CharacterBodyFX/Materials/M_Flower_01.M_Flower_01","49","0","61","1","0.000000","0","0"
"/Game/CharacterBodyFX/Materials/M_Bubble.M_Bubble","49","0","55","1","0.000000","0","55"
"/Game/Assets/Sty_Explosions_VFX/Materials/Decals/M_Explosion_Decal_01.M_Explosion_Decal_01","49","0","26","1","0.000000","0","0"
"/Game/Assets/Sty_Explosions_VFX/Materials/M_Circle.M_Circle","49","0","24","2","0.000000","0","0"
"/Game/Assets/BlinkAndDashVFX/Materials/Blink_Fire/M_VFX_Radial_Wave.M_VFX_Radial_Wave","49","0","28","1","0.000000","0","0"
"/Game/Assets/BlinkAndDashVFX/Materials/Master/M_VFX_Sphere_Aura.M_VFX_Sphere_Aura","49","0","20","1","0.000000","0","0"
"/Game/Assets/BlinkAndDashVFX/Materials/Master/M_VFX_Particle.M_VFX_Particle","49","0","228","6","0.000000","0","266"
"/Game/Assets/BlinkAndDashVFX/Materials/Master/M_VFX_Embers.M_VFX_Embers","49","0","80","1","0.000000","0","0"
"/Game/Assets/BlinkAndDashVFX/Materials/Dash_Ghost/M_VFX_Smoke_4.M_VFX_Smoke_4","49","0","18","1","0.000000","0","0"
"/Game/Assets/Sty_Explosions_VFX/Materials/M_Splash.M_Splash","49","0","70","1","0.000000","0","0"
"/Game/Assets/Sty_Explosions_VFX/MAP/MAP_Materials/M_Tiles_Opaque.M_Tiles_Opaque","49","0","77","1","0.000000","0","0"
"/Engine/EngineSky/VolumetricClouds/m_SimpleVolumetricCloud.m_SimpleVolumetricCloud","49","0","71","1","0.000000","0","0"
"/Game/Assets/Sty_Explosions_VFX/Materials/M_MaskedMaterial.M_MaskedMaterial","49","0","51","3","0.000000","0","17"
"/Game/Assets/Sty_Explosions_VFX/Materials/M_ExplosionRibbon.M_ExplosionRibbon","49","0","87","1","0.000000","0","0"
"/Game/Assets/Sty_Explosions_VFX/Materials/M_Explosion.M_Explosion","49","0","195","3","0.000000","0","195"
"/Game/Assets/Sty_Explosions_VFX/Materials/M_Electricity.M_Electricity","49","0","90","2","0.000000","0","45"
"/Engine/VREditor/SnapGrid/SnapGridMaterial.SnapGridMaterial","49","0","16","1","0.000000","0","0"
"/Game/Character_Appearance_Dissolve/Materials/Mobile/M_Appearance_11_Mobile.M_Appearance_11_Mobile","49","0","53","1","0.000000","0","0"
"/Game/Character_Appearance_Dissolve/Materials/Mobile/M_Appearance_4_Mobile.M_Appearance_4_Mobile","49","0","49","1","0.000000","0","0"
"/Game/Character_Appearance_Dissolve/Materials/Standart/M_Appearance_12.M_Appearance_12","49","0","53","1","0.000000","0","0"
"/Game/Character_Appearance_Dissolve/Materials/Standart/M_Appearance_11.M_Appearance_11","49","0","53","1","0.000000","0","0"
"/Game/Character_Appearance_Dissolve/Materials/Standart/M_Appearance_4.M_Appearance_4","49","0","49","1","0.000000","0","0"
"/Game/Character_Appearance_Dissolve/Materials/Standart/M_Appearance_13.M_Appearance_13","49","0","53","1","0.000000","0","0"
"/Game/Character_Appearance_Dissolve/Materials/Standart/M_Appearance_14.M_Appearance_14","49","0","53","1","0.000000","0","0"
"/Game/Character_Appearance_Dissolve/Materials/Standart/M_Appearance_10.M_Appearance_10","49","0","53","1","0.000000","0","0"
"/Game/Character_Appearance_Dissolve/Materials/Mobile/M_Appearance_12_Mobile.M_Appearance_12_Mobile","49","0","53","1","0.000000","0","0"
"/Game/Character_Appearance_Dissolve/Materials/Mobile/M_Appearance_13_Mobile.M_Appearance_13_Mobile","49","0","53","1","0.000000","0","0"
"/Game/Character_Appearance_Dissolve/Materials/Mobile/M_Appearance_14_Mobile.M_Appearance_14_Mobile","49","0","53","1","0.000000","0","0"
"/Game/Character_Appearance_Dissolve/Materials/Mobile/M_Appearance_10_Mobile.M_Appearance_10_Mobile","49","0","53","1","0.000000","0","0"
"/Game/Assets/Sty_Explosions_VFX/Materials/M_Distortion_EMP.M_Distortion_EMP","49","0","19","1","0.000000","0","0"
"/Game/Assets/Unleashed_Boxer/Materials/M_Grid.M_Grid","49","0","30","1","0.000000","0","0"
"/Game/Character_Appearance_Dissolve/Materials/Standart/M_Appearance_2.M_Appearance_2","49","0","49","1","0.000000","0","0"
"/Game/Character_Appearance_Dissolve/Materials/Mobile/M_Appearance_3_Mobile.M_Appearance_3_Mobile","49","0","49","1","0.000000","0","0"
"/Game/Character_Appearance_Dissolve/Materials/Mobile/M_Appearance_2_Mobile.M_Appearance_2_Mobile","49","0","49","1","0.000000","0","0"
"/Game/UnleashedboxerAnimSet/demo/Materials/M_UE4Man_Body.M_UE4Man_Body","49","0","333","3","0.000000","0","0"
"/Game/UnleashedboxerAnimSet/demo/Characters/Mannequin_UE4/Materials/M_MannequinUE4_Body.M_MannequinUE4_Body","49","0","190","2","0.000000","0","0"
"/Game/Fighter_Animations/Mannequin/Character/Materials/M_UE4Man_Body.M_UE4Man_Body","49","0","190","2","0.000000","0","0"
"/Game/Characters/Mannequin_UE4/Materials/M_MannequinUE4_BodyTest.M_MannequinUE4_BodyTest","49","0","95","1","0.000000","0","0"
"/Game/Characters/Mannequin_UE4/Materials/M_MannequinUE4_Body.M_MannequinUE4_Body","49","0","190","2","0.000000","0","0"
"/Game/BossyEnemy/Materials/M_UE4Man_Body.M_UE4Man_Body","49","0","190","2","0.000000","0","0"
"/Game/Assets/Unleashed_Boxer/Demo/UEmannequin/Materials/M_UE4Man_Body.M_UE4Man_Body","49","0","333","3","0.000000","0","0"
"/Game/Assets/Sty_Explosions_VFX/DEMO/Character/Materials/M_UE4Main_Body.M_UE4Main_Body","49","0","190","2","0.000000","0","0"
"/Game/Unleashed_Boxer/Materials/FX_Materials/M_Spark.M_Spark","49","0","84","1","0.000000","0","168"
"/Game/UnleashedboxerAnimSet/demo/Materials/FX_Materials/Master/M_FlickerLens.M_FlickerLens","49","0","12","1","0.000000","0","0"
"/Game/UnleashedboxerAnimSet/demo/Materials/FX_Materials/M_Spark.M_Spark","49","0","18","1","0.000000","0","0"
"/Game/Assets/Sty_Explosions_VFX/Materials/M_Explosion_02.M_Explosion_02","49","0","114","2","0.000000","0","0"
"/Game/Assets/Sty_Explosions_VFX/Materials/M_AdditiveMaterial.M_AdditiveMaterial","49","0","48","4","0.000000","0","12"
"/Game/UnleashedboxerAnimSet/demo/Materials/FX_Materials/Master/M_NSDecal.M_NSDecal","49","0","11","1","0.000000","0","0"
"/Game/Character_Appearance_Dissolve/Materials/Standart/M_Appearance_3.M_Appearance_3","49","0","49","1","0.000000","0","0"
"/Game/CharacterBodyFX/Mannequin/Character/Materials/M_Male_Body.M_Male_Body","49","0","190","2","0.000000","0","0"
"/Game/Character_Appearance_Dissolve/Materials/Standart/M_Appearance_9.M_Appearance_9","49","0","53","1","0.000000","0","0"
"/Game/Character_Appearance_Dissolve/Materials/Standart/M_Appearance_8.M_Appearance_8","49","0","53","1","0.000000","0","0"
"/Game/Character_Appearance_Dissolve/Materials/Standart/M_Appearance_7.M_Appearance_7","49","0","53","1","0.000000","0","0"
