"Name","Platform","Compiles","CompilesDouble","Uses","UsesDouble","PermutationString"
"/Game/Assets/BlinkAndDashVFX/Materials/Master/M_VFX_Trail.M_VFX_Trail","0","0","0","50","0","Compiling M_VFX_Trail: Platform=PCD3D_SM5, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Additive, SpecialEngine=0, TwoSided=1, TSNormal=1, Masked=0, Distorted=1, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithParticleSprites,bUsedWithMeshParticles,bUsedWithNiagaraSprites,bUsedWithNiagaraMeshParticles}, StaticSwitch'Blending Add/Lerp2-1'=True, StaticSwitch'Use Emissive Colors2-1'=True, StaticSwitch'Use Emissive Distortion2-1'=True, StaticSwitch'Use Emissive Texture 22-1'=True, StaticSwitch'Use Fresnel2-1'=True, StaticSwitch'Use_Emissive_Texture2-1'=True, StaticSwitch'Use_Mask_Texture2-1'=False, StaticSwitch'Use_Ramp_Texture2-1'=False, StaticSwitch'Use_Refraction2-1'=False"
"/Game/Assets/BlinkAndDashVFX/Materials/Master/M_VFX_Trail.M_VFX_Trail","0","0","0","50","0","Compiling M_VFX_Trail: Platform=PCD3D_SM5, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Translucent, SpecialEngine=0, TwoSided=1, TSNormal=1, Masked=0, Distorted=1, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithParticleSprites,bUsedWithMeshParticles,bUsedWithNiagaraSprites,bUsedWithNiagaraMeshParticles}, StaticSwitch'Blending Add/Lerp2-1'=True, StaticSwitch'Use Emissive Colors2-1'=True, StaticSwitch'Use Emissive Distortion2-1'=True, StaticSwitch'Use Emissive Texture 22-1'=True, StaticSwitch'Use Fresnel2-1'=False, StaticSwitch'Use_Emissive_Texture2-1'=True, StaticSwitch'Use_Mask_Texture2-1'=True, StaticSwitch'Use_Ramp_Texture2-1'=False, StaticSwitch'Use_Refraction2-1'=False"
"/Game/Assets/BlinkAndDashVFX/Materials/Master/M_VFX_Trail.M_VFX_Trail","0","0","0","50","200","Compiling M_VFX_Trail: Platform=PCD3D_SM5, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Translucent, SpecialEngine=0, TwoSided=1, TSNormal=1, Masked=0, Distorted=1, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithParticleSprites,bUsedWithMeshParticles,bUsedWithNiagaraSprites,bUsedWithNiagaraMeshParticles}, StaticSwitch'Blending Add/Lerp2-1'=True, StaticSwitch'Use Emissive Colors2-1'=False, StaticSwitch'Use Emissive Distortion2-1'=True, StaticSwitch'Use Emissive Texture 22-1'=False, StaticSwitch'Use Fresnel2-1'=True, StaticSwitch'Use_Emissive_Texture2-1'=True, StaticSwitch'Use_Mask_Texture2-1'=True, StaticSwitch'Use_Ramp_Texture2-1'=False, StaticSwitch'Use_Refraction2-1'=False"
"/Game/Assets/BlinkAndDashVFX/Materials/Master/M_VFX_Trail.M_VFX_Trail","0","0","0","50","0","Compiling M_VFX_Trail: Platform=PCD3D_SM5, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Translucent, SpecialEngine=0, TwoSided=1, TSNormal=1, Masked=0, Distorted=1, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithParticleSprites,bUsedWithMeshParticles,bUsedWithNiagaraSprites,bUsedWithNiagaraMeshParticles}, StaticSwitch'Blending Add/Lerp2-1'=True, StaticSwitch'Use Emissive Colors2-1'=False, StaticSwitch'Use Emissive Distortion2-1'=True, StaticSwitch'Use Emissive Texture 22-1'=True, StaticSwitch'Use Fresnel2-1'=True, StaticSwitch'Use_Emissive_Texture2-1'=True, StaticSwitch'Use_Mask_Texture2-1'=True, StaticSwitch'Use_Ramp_Texture2-1'=False, StaticSwitch'Use_Refraction2-1'=False"
"/Game/Assets/BlinkAndDashVFX/Materials/Master/M_VFX_Trail.M_VFX_Trail","0","0","0","50","0","Compiling M_VFX_Trail: Platform=PCD3D_SM5, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Translucent, SpecialEngine=0, TwoSided=1, TSNormal=1, Masked=0, Distorted=1, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithParticleSprites,bUsedWithMeshParticles,bUsedWithNiagaraSprites,bUsedWithNiagaraMeshParticles}, StaticSwitch'Blending Add/Lerp2-1'=True, StaticSwitch'Use Emissive Colors2-1'=False, StaticSwitch'Use Emissive Distortion2-1'=True, StaticSwitch'Use Emissive Texture 22-1'=False, StaticSwitch'Use Fresnel2-1'=True, StaticSwitch'Use_Emissive_Texture2-1'=True, StaticSwitch'Use_Mask_Texture2-1'=False, StaticSwitch'Use_Ramp_Texture2-1'=False, StaticSwitch'Use_Refraction2-1'=True"
"/Game/Assets/BlinkAndDashVFX/Materials/Master/M_VFX_Trail.M_VFX_Trail","0","0","0","50","0","Compiling M_VFX_Trail: Platform=PCD3D_SM5, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Additive, SpecialEngine=0, TwoSided=1, TSNormal=1, Masked=0, Distorted=1, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithParticleSprites,bUsedWithMeshParticles,bUsedWithNiagaraSprites,bUsedWithNiagaraMeshParticles}, StaticSwitch'Blending Add/Lerp2-1'=True, StaticSwitch'Use Emissive Colors2-1'=False, StaticSwitch'Use Emissive Distortion2-1'=True, StaticSwitch'Use Emissive Texture 22-1'=False, StaticSwitch'Use Fresnel2-1'=False, StaticSwitch'Use_Emissive_Texture2-1'=True, StaticSwitch'Use_Mask_Texture2-1'=True, StaticSwitch'Use_Ramp_Texture2-1'=False, StaticSwitch'Use_Refraction2-1'=False"
"/Game/Assets/BlinkAndDashVFX/Materials/Master/M_VFX_Trail.M_VFX_Trail","0","0","0","50","0","Compiling M_VFX_Trail: Platform=PCD3D_SM5, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Translucent, SpecialEngine=0, TwoSided=1, TSNormal=1, Masked=0, Distorted=1, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithParticleSprites,bUsedWithMeshParticles,bUsedWithNiagaraSprites,bUsedWithNiagaraMeshParticles}, StaticSwitch'Blending Add/Lerp2-1'=True, StaticSwitch'Use Emissive Colors2-1'=False, StaticSwitch'Use Emissive Distortion2-1'=False, StaticSwitch'Use Emissive Texture 22-1'=False, StaticSwitch'Use Fresnel2-1'=False, StaticSwitch'Use_Emissive_Texture2-1'=True, StaticSwitch'Use_Mask_Texture2-1'=True, StaticSwitch'Use_Ramp_Texture2-1'=True, StaticSwitch'Use_Refraction2-1'=False"
"/Game/Assets/BlinkAndDashVFX/Materials/Master/M_VFX_Trail.M_VFX_Trail","0","0","0","50","0","Compiling M_VFX_Trail: Platform=PCD3D_SM5, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Translucent, SpecialEngine=0, TwoSided=1, TSNormal=1, Masked=0, Distorted=1, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithParticleSprites,bUsedWithMeshParticles,bUsedWithNiagaraSprites,bUsedWithNiagaraMeshParticles}, StaticSwitch'Blending Add/Lerp2-1'=True, StaticSwitch'Use Emissive Colors2-1'=False, StaticSwitch'Use Emissive Distortion2-1'=False, StaticSwitch'Use Emissive Texture 22-1'=False, StaticSwitch'Use Fresnel2-1'=False, StaticSwitch'Use_Emissive_Texture2-1'=True, StaticSwitch'Use_Mask_Texture2-1'=True, StaticSwitch'Use_Ramp_Texture2-1'=False, StaticSwitch'Use_Refraction2-1'=False"
"/Engine/EngineMaterials/PPM_DefaultCalibrationColor.PPM_DefaultCalibrationColor","0","0","0","8","0","Compiling PPM_DefaultCalibrationColor: Platform=PCD3D_SM5, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}"
"/Engine/EditorMaterials/PreviewShadowIndicatorMaterial.PreviewShadowIndicatorMaterial","0","0","0","40","0","Compiling PreviewShadowIndicatorMaterial: Platform=PCD3D_SM5, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}"
"/Game/UnleashedboxerAnimSet/demo/Materials/FX_Materials/Master/M_Flame.M_Flame","0","0","0","12","0","Compiling M_Flame: Platform=PCD3D_SM5, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Translucent, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithNiagaraSprites}"
"/Game/UnleashedboxerAnimSet/demo/Materials/FX_Materials/Master/M_Laser.M_Laser","0","0","0","24","0","Compiling M_Laser: Platform=PCD3D_SM5, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Translucent, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=1, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithNiagaraSprites,bUsedWithNiagaraRibbons}"
"/Game/UnleashedboxerAnimSet/demo/Materials/FX_Materials/Master/M_beam.M_beam","0","0","0","6","6","Compiling M_beam: Platform=PCD3D_SM5, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Translucent, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}, StaticSwitch'Direction Switch (B)2-1'=True"
"/Game/Assets/BlinkAndDashVFX/Materials/Dash_Fire/M_VFX_Fire.M_VFX_Fire","0","0","0","31","0","Compiling M_VFX_Fire: Platform=PCD3D_SM5, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Translucent, SpecialEngine=0, TwoSided=1, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithParticleSprites,bUsedWithMeshParticles,bUsedWithNiagaraSprites}"
"/Game/UnleashedboxerAnimSet/demo/Materials/FX_Materials/Master/M_Air_Trail_Dissolve_Edge.M_Air_Trail_Dissolve_Edge","0","0","0","31","0","Compiling M_Air_Trail_Dissolve_Edge: Platform=PCD3D_SM5, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Translucent, SpecialEngine=0, TwoSided=1, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithParticleSprites,bUsedWithBeamTrails,bUsedWithStaticLighting,bUsedWithNiagaraRibbons}, StaticSwitch'Direction Switch (B)2-1'=False"
"/Game/UnleashedboxerAnimSet/demo/Materials/FX_Materials/M_Air_Trail_Dissolve_Edge.M_Air_Trail_Dissolve_Edge","0","0","0","23","0","Compiling M_Air_Trail_Dissolve_Edge: Platform=PCD3D_SM5, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Translucent, SpecialEngine=0, TwoSided=1, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithParticleSprites,bUsedWithBeamTrails,bUsedWithStaticLighting}"
"/Game/Fighter_Animations/Material/M_Floor_Sub.M_Floor_Sub","0","0","0","22","0","Compiling M_Floor_Sub: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Translucent, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}"
"/Game/Fighter_Animations/Material/M_Floor.M_Floor","0","0","0","18","0","Compiling M_Floor: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}"
"/Game/Assets/Unleashed_Boxer/Materials/FX_Materials/M_Air_Trail_Dissolve_Edge.M_Air_Trail_Dissolve_Edge","0","0","0","31","0","Compiling M_Air_Trail_Dissolve_Edge: Platform=PCD3D_SM5, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Translucent, SpecialEngine=0, TwoSided=1, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithParticleSprites,bUsedWithBeamTrails,bUsedWithStaticLighting,bUsedWithNiagaraRibbons}, StaticSwitch'Direction Switch (B)2-1'=False"
"/Engine/EngineSky/M_Sky_Panning_Clouds2.M_Sky_Panning_Clouds2","0","0","0","7","0","Compiling M_Sky_Panning_Clouds2: Platform=PCD3D_SM5, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}"
"/Game/CharacterBodyFX/Materials/M_LightOrb.M_LightOrb","0","0","0","33","0","Compiling M_LightOrb: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithNiagaraMeshParticles}, StaticSwitch'Invert Fresnel (B)2-1'=True"
"/Game/Assets/Sty_Explosions_VFX/Materials/M_Distortion.M_Distortion","0","0","0","27","0","Compiling M_Distortion: Platform=PCD3D_SM5, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Additive, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=1, WritesEveryPixel=1, ModifiesMeshPosition=1, Usage={bUsedWithNiagaraMeshParticles}, StaticSwitch'UseWPO2-1'=False"
"/Game/Assets/Sty_Explosions_VFX/Materials/M_Distortion.M_Distortion","0","0","0","27","0","Compiling M_Distortion: Platform=PCD3D_SM5, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Additive, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=1, WritesEveryPixel=1, ModifiesMeshPosition=1, Usage={bUsedWithNiagaraMeshParticles}, StaticSwitch'UseWPO2-1'=True"
"/Game/CharacterBodyFX/Materials/M_Flower_05.M_Flower_05","0","0","0","57","0","Compiling M_Flower_05: Platform=PCD3D_SM5, Usage=LightingModel=MSM_Subsurface, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=1, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=1, Usage={bUsedWithNiagaraMeshParticles}"
"/Game/CharacterBodyFX/Materials/M_Flower_04.M_Flower_04","0","0","0","57","0","Compiling M_Flower_04: Platform=PCD3D_SM5, Usage=LightingModel=MSM_Subsurface, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=1, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=1, Usage={bUsedWithNiagaraMeshParticles}"
"/Game/CharacterBodyFX/Materials/M_Flower_03.M_Flower_03","0","0","0","57","0","Compiling M_Flower_03: Platform=PCD3D_SM5, Usage=LightingModel=MSM_Subsurface, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=1, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=1, Usage={bUsedWithNiagaraMeshParticles}"
"/Game/CharacterBodyFX/Materials/M_Flower_02.M_Flower_02","0","0","0","57","0","Compiling M_Flower_02: Platform=PCD3D_SM5, Usage=LightingModel=MSM_Subsurface, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=1, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=1, Usage={bUsedWithNiagaraMeshParticles}"
"/Game/CharacterBodyFX/Materials/M_Flower_01.M_Flower_01","0","0","0","57","0","Compiling M_Flower_01: Platform=PCD3D_SM5, Usage=LightingModel=MSM_Subsurface, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=1, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=1, Usage={bUsedWithNiagaraMeshParticles}"
"/Game/CharacterBodyFX/Materials/M_Bubble.M_Bubble","0","0","0","55","55","Compiling M_Bubble: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Translucent, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=1, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithNiagaraMeshParticles}, StaticSwitch'Invert Fresnel (B)2-1'=False"
"/Game/Assets/Sty_Explosions_VFX/Materials/Decals/M_Explosion_Decal_01.M_Explosion_Decal_01","0","0","0","26","0","Compiling M_Explosion_Decal_01: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Translucent, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}"
"/Game/Assets/Sty_Explosions_VFX/Materials/M_Circle.M_Circle","0","0","0","12","0","Compiling M_Circle: Platform=PCD3D_SM5, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Additive, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithNiagaraSprites}, StaticSwitch'DepthFade2-1'=True, StaticSwitch'Semicircle2-1'=False"
"/Game/Assets/Sty_Explosions_VFX/Materials/M_Circle.M_Circle","0","0","0","12","0","Compiling M_Circle: Platform=PCD3D_SM5, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Additive, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithNiagaraSprites}, StaticSwitch'DepthFade2-1'=True, StaticSwitch'Semicircle2-1'=True"
"/Game/Assets/BlinkAndDashVFX/Materials/Blink_Fire/M_VFX_Radial_Wave.M_VFX_Radial_Wave","0","0","0","28","0","Compiling M_VFX_Radial_Wave: Platform=PCD3D_SM5, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Additive, SpecialEngine=0, TwoSided=1, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithMeshParticles,bUsedWithNiagaraSprites,bUsedWithNiagaraMeshParticles}"
"/Game/Assets/BlinkAndDashVFX/Materials/Master/M_VFX_Sphere_Aura.M_VFX_Sphere_Aura","0","0","0","20","0","Compiling M_VFX_Sphere_Aura: Platform=PCD3D_SM5, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Translucent, SpecialEngine=0, TwoSided=1, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithMeshParticles,bUsedWithStaticLighting,bUsedWithNiagaraMeshParticles}, StaticSwitch'Luminance from Linear2-1'=False"
"/Game/Assets/BlinkAndDashVFX/Materials/Master/M_VFX_Particle.M_VFX_Particle","0","0","0","38","0","Compiling M_VFX_Particle: Platform=PCD3D_SM5, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Translucent, SpecialEngine=0, TwoSided=1, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithParticleSprites,bUsedWithMeshParticles,bUsedWithNiagaraSprites,bUsedWithNiagaraMeshParticles}, StaticSwitch'Luminance from Linear2-1'=False, StaticSwitch'Texture Opacity R/A2-1'=True, StaticSwitch'Use_Hdr_From_Ldr2-1'=False"
"/Game/Assets/BlinkAndDashVFX/Materials/Master/M_VFX_Particle.M_VFX_Particle","0","0","0","38","0","Compiling M_VFX_Particle: Platform=PCD3D_SM5, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Additive, SpecialEngine=0, TwoSided=1, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithParticleSprites,bUsedWithMeshParticles,bUsedWithNiagaraSprites,bUsedWithNiagaraMeshParticles}, StaticSwitch'Luminance from Linear2-1'=True, StaticSwitch'Texture Opacity R/A2-1'=True, StaticSwitch'Use_Hdr_From_Ldr2-1'=True"
"/Game/Assets/BlinkAndDashVFX/Materials/Master/M_VFX_Particle.M_VFX_Particle","0","0","0","38","76","Compiling M_VFX_Particle: Platform=PCD3D_SM5, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Additive, SpecialEngine=0, TwoSided=1, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithParticleSprites,bUsedWithMeshParticles,bUsedWithNiagaraSprites,bUsedWithNiagaraMeshParticles}, StaticSwitch'Luminance from Linear2-1'=True, StaticSwitch'Texture Opacity R/A2-1'=True, StaticSwitch'Use_Hdr_From_Ldr2-1'=False"
"/Game/Assets/BlinkAndDashVFX/Materials/Master/M_VFX_Particle.M_VFX_Particle","0","0","0","38","76","Compiling M_VFX_Particle: Platform=PCD3D_SM5, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Translucent, SpecialEngine=0, TwoSided=1, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithParticleSprites,bUsedWithMeshParticles,bUsedWithNiagaraSprites,bUsedWithNiagaraMeshParticles}, StaticSwitch'Luminance from Linear2-1'=True, StaticSwitch'Texture Opacity R/A2-1'=True, StaticSwitch'Use_Hdr_From_Ldr2-1'=False"
"/Game/Assets/BlinkAndDashVFX/Materials/Master/M_VFX_Particle.M_VFX_Particle","0","0","0","38","114","Compiling M_VFX_Particle: Platform=PCD3D_SM5, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Additive, SpecialEngine=0, TwoSided=1, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithParticleSprites,bUsedWithMeshParticles,bUsedWithNiagaraSprites,bUsedWithNiagaraMeshParticles}, StaticSwitch'Luminance from Linear2-1'=False, StaticSwitch'Texture Opacity R/A2-1'=True, StaticSwitch'Use_Hdr_From_Ldr2-1'=False"
"/Game/Assets/BlinkAndDashVFX/Materials/Master/M_VFX_Particle.M_VFX_Particle","0","0","0","38","0","Compiling M_VFX_Particle: Platform=PCD3D_SM5, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Translucent, SpecialEngine=0, TwoSided=1, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithParticleSprites,bUsedWithMeshParticles,bUsedWithNiagaraSprites,bUsedWithNiagaraMeshParticles}, StaticSwitch'Luminance from Linear2-1'=False, StaticSwitch'Texture Opacity R/A2-1'=False, StaticSwitch'Use_Hdr_From_Ldr2-1'=False"
"/Game/Assets/BlinkAndDashVFX/Materials/Master/M_VFX_Embers.M_VFX_Embers","0","0","0","80","0","Compiling M_VFX_Embers: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Translucent, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithParticleSprites,bUsedWithNiagaraSprites}, StaticSwitch'Luminance from Linear2-1'=False"
"/Game/Assets/BlinkAndDashVFX/Materials/Dash_Ghost/M_VFX_Smoke_4.M_VFX_Smoke_4","0","0","0","18","0","Compiling M_VFX_Smoke_4: Platform=PCD3D_SM5, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Translucent, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithParticleSprites,bUsedWithNiagaraSprites}, StaticSwitch'Luminance from Linear2-1'=False"
"/Game/Assets/Sty_Explosions_VFX/Materials/M_Splash.M_Splash","0","0","0","66","0","Compiling M_Splash: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Masked, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=1, Distorted=0, WritesEveryPixel=0, ModifiesMeshPosition=0, Usage={bUsedWithNiagaraSprites}"
"/Game/Assets/Sty_Explosions_VFX/MAP/MAP_Materials/M_Tiles_Opaque.M_Tiles_Opaque","0","0","0","77","0","Compiling M_Tiles_Opaque: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting,bUsedWithNiagaraSprites,bUsedWithNiagaraRibbons,bUsedWithNiagaraMeshParticles}"
"/Engine/EngineSky/VolumetricClouds/m_SimpleVolumetricCloud.m_SimpleVolumetricCloud","0","0","0","71","0","Compiling m_SimpleVolumetricCloud: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Additive, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithVolumetricCloud}"
"/Game/Assets/Sty_Explosions_VFX/Materials/M_MaskedMaterial.M_MaskedMaterial","0","0","0","17","0","Compiling M_MaskedMaterial: Platform=PCD3D_SM5, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Translucent, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithNiagaraSprites,bUsedWithNiagaraMeshParticles}, StaticSwitch'UseDitherTemporalAA2-1'=False, StaticSwitch'UseMask2-1'=True, StaticSwitch'UseOpacityTexture2-1'=False, StaticSwitch'UseRandomTexturePosition2-1'=False, StaticSwitch'UseSphereMask2-1'=False"
"/Game/Assets/Sty_Explosions_VFX/Materials/M_MaskedMaterial.M_MaskedMaterial","0","0","0","17","17","Compiling M_MaskedMaterial: Platform=PCD3D_SM5, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Translucent, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithNiagaraSprites,bUsedWithNiagaraMeshParticles}, StaticSwitch'UseDitherTemporalAA2-1'=False, StaticSwitch'UseMask2-1'=True, StaticSwitch'UseOpacityTexture2-1'=False, StaticSwitch'UseRandomTexturePosition2-1'=True, StaticSwitch'UseSphereMask2-1'=True"
"/Game/Assets/Sty_Explosions_VFX/Materials/M_MaskedMaterial.M_MaskedMaterial","0","0","0","17","0","Compiling M_MaskedMaterial: Platform=PCD3D_SM5, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Translucent, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithNiagaraSprites,bUsedWithNiagaraMeshParticles}, StaticSwitch'UseDitherTemporalAA2-1'=False, StaticSwitch'UseMask2-1'=False, StaticSwitch'UseOpacityTexture2-1'=False, StaticSwitch'UseRandomTexturePosition2-1'=True, StaticSwitch'UseSphereMask2-1'=True"
